id,name,isFork,commits,branches,releases,forks,mainLanguage,defaultBranch,license,homepage,watchers,stargazers,contributors,size,createdAt,pushedAt,updatedAt,totalIssues,openIssues,totalPullRequests,openPullRequests,blankLines,codeLines,commentLines,metrics,lastCommit,lastCommitSHA,hasWiki,isArchived,isDisabled,isLocked,languages,labels,topics
6880367,parse-community/parse-server-example,false,495,7,3,5293,JavaScript,master,Apache License 2.0,http://parseplatform.org,86,1904,41,6268,2016-01-28T08:40:47,2026-07-23T11:14:19,2026-07-23T11:14:30,263,9,666,13,268,28170,113,"[{""language"":""Dockerfile"",""commentLines"":3,""codeLines"":14,""blankLines"":11},{""language"":""Handlebars"",""commentLines"":0,""codeLines"":101,""blankLines"":10},{""language"":""CSS"",""commentLines"":8,""codeLines"":200,""blankLines"":35},{""language"":""HTML"",""commentLines"":1,""codeLines"":94,""blankLines"":12},{""language"":""Markdown"",""commentLines"":0,""codeLines"":296,""blankLines"":138},{""language"":""TypeScript"",""commentLines"":22,""codeLines"":148,""blankLines"":21},{""language"":""JavaScript"",""commentLines"":69,""codeLines"":204,""blankLines"":37},{""language"":""YAML"",""commentLines"":10,""codeLines"":88,""blankLines"":4},{""language"":""JSON"",""commentLines"":0,""codeLines"":27025,""blankLines"":0}]",2026-07-23T11:11:08,77e5860644a943d7fb675e210ccafbab89cb4975,false,false,false,false,"{""JavaScript"":8320,""TypeScript"":5914,""HTML"":4514,""CSS"":3932,""Handlebars"":2113,""Dockerfile"":566}",bounty:$10;bounty:$100;bounty:$20;bounty:$5;bounty:$50;dependencies;javascript;state:duplicate;state:released;state:wont-fix;type:bug;type:ci;type:docs;type:feature;type:meta;type:question,hacktoberfest;parse-platform;parse-server
6734069,autonumeric/autonumeric,false,966,4,38,412,JavaScript,next,MIT License,https://autonumeric.org,45,1800,41,8004,2013-01-14T04:39:16,2026-04-16T04:50:41,2026-04-16T04:46:42,625,72,203,2,4434,24573,7725,"[{""language"":""JSON"",""commentLines"":0,""codeLines"":176,""blankLines"":0},{""language"":""TypeScript"",""commentLines"":1219,""codeLines"":413,""blankLines"":193},{""language"":""JavaScript"",""commentLines"":6469,""codeLines"":19651,""blankLines"":3557},{""language"":""HTML"",""commentLines"":30,""codeLines"":2392,""blankLines"":261},{""language"":""YAML"",""commentLines"":2,""codeLines"":37,""blankLines"":9},{""language"":""Markdown"",""commentLines"":3,""codeLines"":1896,""blankLines"":412},{""language"":""Bourne Shell"",""commentLines"":2,""codeLines"":8,""blankLines"":2}]",2026-04-16T04:46:25,7e7a2c3a5a03fc7ea4899f046b411926f831e82f,true,false,false,false,"{""JavaScript"":1455188,""HTML"":118312,""Shell"":691}",:ambulance: urgent;:bangbang: important!;:books:  documentation;:bulb: feature request;:children_crossing: junior jobs;:construction: in progress;:gem: support;:globe_with_meridians: i18n;:grey_question: question;:hammer_and_wrench: dev;:iphone:  mobile;:lady_beetle: bug;:no_entry_sign: wontfix;:pause_button: on hold;:penguin: linux;:pray: wait for other project;:rocket: deployment;:rotating_light:  invalid;:scream: windows;:sheep: macos;:sparkles: user experience;:speech_balloon: discussion;:tipping_hand_man: need reporter feedback;:triangular_flag_on_post:  duplicate;:trophy:  needs a pr;:warning:  inactivity detected;:white_check_mark: e2e tests wrote;:zap: performance,autonumeric;input-validation;inputmask;javascript;javascript-library;library;mask;maskedinput;numeric
95613346,verl-project/verl,false,2828,17,14,4321,Python,main,Apache License 2.0,https://verl.readthedocs.io/en/latest/index.html,89,22755,444,25639,2024-10-31T06:11:15,2026-08-01T01:54:18,2026-08-01T02:49:03,2638,562,4462,502,40715,155304,46000,"[{""language"":""make"",""commentLines"":6,""codeLines"":10,""blankLines"":4},{""language"":""Jinja Template"",""commentLines"":0,""codeLines"":150,""blankLines"":0},{""language"":""YAML"",""commentLines"":2981,""codeLines"":12320,""blankLines"":1838},{""language"":""JavaScript"",""commentLines"":39,""codeLines"":190,""blankLines"":48},{""language"":""Bourne Shell"",""commentLines"":2137,""codeLines"":20521,""blankLines"":2928},{""language"":""Markdown"",""commentLines"":0,""codeLines"":12237,""blankLines"":4427},{""language"":""Bourne Again Shell"",""commentLines"":20,""codeLines"":66,""blankLines"":12},{""language"":""Text"",""commentLines"":0,""codeLines"":67,""blankLines"":3},{""language"":""TOML"",""commentLines"":40,""codeLines"":63,""blankLines"":11},{""language"":""Python"",""commentLines"":33488,""codeLines"":101341,""blankLines"":26919},{""language"":""CSS"",""commentLines"":26,""codeLines"":157,""blankLines"":34},{""language"":""Dockerfile"",""commentLines"":803,""codeLines"":2473,""blankLines"":674},{""language"":""JSON"",""commentLines"":0,""codeLines"":19,""blankLines"":0},{""language"":""reStructuredText"",""commentLines"":5054,""codeLines"":5204,""blankLines"":3817},{""language"":""Jupyter Notebook"",""commentLines"":1406,""codeLines"":486,""blankLines"":0}]",2026-08-01T01:54:18,e357354528c01fc992d9d9e10f5cb1a0301faaf0,false,false,false,false,"{""Python"":6424577,""Shell"":432719,""Jinja"":5927}",FSDP2;NV-GPU;amd;ascend;bug;call for contribution;code quality;dapo;dependencies;documentation;duplicate;enhancement;feature request;fsdp;general;generation;good first issue;hardware;help wanted;high priority;invalid;megatron;not clear;not planned;placement;python;question;ray;redundant;rfc;roadmap;rollout;sglang;solved;speed;status: accepted;status: need review;status: review in process;status: test in process;tool-call;vllm related;wontfix,
95152887,lexiforest/curl_cffi,false,550,19,61,526,Python,main,MIT License,https://curl-cffi.readthedocs.io/,37,6206,64,2313,2022-03-10T02:39:23,2026-08-01T12:45:58,2026-08-01T12:44:10,546,38,235,23,5291,19354,4025,"[{""language"":""CSV"",""commentLines"":0,""codeLines"":47,""blankLines"":0},{""language"":""Bourne Again Shell"",""commentLines"":0,""codeLines"":4,""blankLines"":2},{""language"":""TOML"",""commentLines"":7,""codeLines"":138,""blankLines"":21},{""language"":""reStructuredText"",""commentLines"":1370,""codeLines"":1228,""blankLines"":1156},{""language"":""DOS Batch"",""commentLines"":1,""codeLines"":26,""blankLines"":8},{""language"":""JSON"",""commentLines"":0,""codeLines"":150,""blankLines"":0},{""language"":""Text"",""commentLines"":0,""codeLines"":21,""blankLines"":2},{""language"":""Python"",""commentLines"":2604,""codeLines"":16814,""blankLines"":3779},{""language"":""C"",""commentLines"":13,""codeLines"":75,""blankLines"":10},{""language"":""make"",""commentLines"":13,""codeLines"":68,""blankLines"":21},{""language"":""C/C++ Header"",""commentLines"":0,""codeLines"":6,""blankLines"":1},{""language"":""YAML"",""commentLines"":10,""codeLines"":239,""blankLines"":45},{""language"":""Markdown"",""commentLines"":4,""codeLines"":524,""blankLines"":238},{""language"":""Bourne Shell"",""commentLines"":3,""codeLines"":14,""blankLines"":8}]",2026-08-01T12:39:59,965508e0cd777369bd2f825162da6dbde9140f4e,true,false,false,false,"{""Python"":759265,""C"":4608,""Makefile"":2166,""Shell"":702}",bug;confirmed;documentation;duplicate;enhancement;good first issue;help wanted;lgtm;needs more info;p1;p2;platform;question;reviewing;upstream;websocket;wontfix,akamai-fingerprint;curl;curl-impersonate;fingerprinting;http;http-client;http2-fingerprint;http3-fingerprints;https;ja3;ja3-fingerprint;ja4;ja4-fingerprint;quic-fingerprints;tls-fingerprint;web-scraping
95104487,opendatalab/MinerU,false,5712,80,184,6414,Python,master,Other,https://opendatalab.github.io/MinerU/,273,76382,73,158358,2024-02-29T08:52:34,2026-07-30T03:46:54,2026-08-01T01:00:32,2320,42,1760,31,14288,107412,8729,"[{""language"":""TOML"",""commentLines"":0,""codeLines"":176,""blankLines"":14},{""language"":""SVG"",""commentLines"":0,""codeLines"":22,""blankLines"":0},{""language"":""TypeScript"",""commentLines"":52,""codeLines"":3707,""blankLines"":393},{""language"":""JSON"",""commentLines"":0,""codeLines"":31,""blankLines"":0},{""language"":""Python"",""commentLines"":6173,""codeLines"":54973,""blankLines"":10003},{""language"":""CSS"",""commentLines"":1,""codeLines"":487,""blankLines"":7},{""language"":""HTML"",""commentLines"":6,""codeLines"":248,""blankLines"":9},{""language"":""SCSS"",""commentLines"":25,""codeLines"":2442,""blankLines"":452},{""language"":""Dockerfile"",""commentLines"":80,""codeLines"":227,""blankLines"":51},{""language"":""DOS Batch"",""commentLines"":1,""codeLines"":26,""blankLines"":8},{""language"":""reStructuredText"",""commentLines"":2270,""codeLines"":1204,""blankLines"":1408},{""language"":""Bourne Shell"",""commentLines"":3,""codeLines"":23,""blankLines"":2},{""language"":""Markdown"",""commentLines"":18,""codeLines"":6525,""blankLines"":1759},{""language"":""JavaScript"",""commentLines"":33,""codeLines"":494,""blankLines"":51},{""language"":""YAML"",""commentLines"":60,""codeLines"":1270,""blankLines"":95},{""language"":""make"",""commentLines"":7,""codeLines"":9,""blankLines"":4},{""language"":""Text"",""commentLines"":0,""codeLines"":35422,""blankLines"":1},{""language"":""INI"",""commentLines"":0,""codeLines"":126,""blankLines"":31}]",2026-07-10T11:51:49,79d6d8d79fb8f3ddba5cc34c07a16f0ec36f56c7,false,false,false,false,"{""JavaScript"":2799999,""Python"":2590937,""HTML"":2067528,""CSS"":127350,""TypeScript"":117083,""SCSS"":60457,""Dockerfile"":16927,""Batchfile"":1530,""Makefile"":1268,""Shell"":984}",backlog;bug;documentation;duplicate;enhancement;good first issue;help wanted;invalid;lgtm;merged;minor;next;p0;p1;question;released;size:l;size:m;size:s;size:xl;size:xs;size:xxl;upstream bug;waiting for information;wontfix,ai4science;document-analysis;docx;extract-data;layout-analysis;ocr;parser;pdf;pdf-converter;pdf-extractor-llm;pdf-extractor-pretrain;pdf-extractor-rag;pdf-parser;pptx;python;xlsx
18014163,onnx/onnx,false,3913,108,38,3979,Python,main,Apache License 2.0,https://onnx.ai/,420,21248,365,72894,2017-09-07T04:53:45,2026-08-01T03:47:39,2026-08-01T11:15:55,3164,185,4798,92,45801,247908,18212,"[{""language"":""Python"",""commentLines"":9080,""codeLines"":83386,""blankLines"":11473},{""language"":""CSS"",""commentLines"":0,""codeLines"":29,""blankLines"":8},{""language"":""INI"",""commentLines"":0,""codeLines"":5,""blankLines"":2},{""language"":""Text"",""commentLines"":0,""codeLines"":94,""blankLines"":41},{""language"":""SVG"",""commentLines"":1,""codeLines"":83,""blankLines"":0},{""language"":""TOML"",""commentLines"":91,""codeLines"":782,""blankLines"":106},{""language"":""DOS Batch"",""commentLines"":7,""codeLines"":34,""blankLines"":17},{""language"":""Jupyter Notebook"",""commentLines"":1205,""codeLines"":172,""blankLines"":0},{""language"":""JSON"",""commentLines"":0,""codeLines"":84,""blankLines"":0},{""language"":""C/C++ Header"",""commentLines"":1812,""codeLines"":10162,""blankLines"":1903},{""language"":""Protocol Buffers"",""commentLines"":2190,""codeLines"":978,""blankLines"":569},{""language"":""YAML"",""commentLines"":175,""codeLines"":2106,""blankLines"":323},{""language"":""Markdown"",""commentLines"":271,""codeLines"":97976,""blankLines"":25879},{""language"":""Bourne Shell"",""commentLines"":9,""codeLines"":54,""blankLines"":20},{""language"":""C++"",""commentLines"":3161,""codeLines"":50692,""blankLines"":5332},{""language"":""CMake"",""commentLines"":153,""codeLines"":1176,""blankLines"":117},{""language"":""PowerShell"",""commentLines"":3,""codeLines"":25,""blankLines"":5},{""language"":""JSON5"",""commentLines"":44,""codeLines"":60,""blankLines"":1},{""language"":""make"",""commentLines"":10,""codeLines"":9,""blankLines"":5},{""language"":""JavaScript"",""commentLines"":0,""codeLines"":1,""blankLines"":0}]",2026-08-01T03:47:39,57bb876250ecc07623a744512d94b44221fb3ed8,true,false,false,false,"{""Python"":3545601,""C++"":2992869,""PureBasic"":2314856,""CMake"":47555,""Jupyter Notebook"":34230,""C"":2628,""Shell"":2455,""PowerShell"":1372,""Batchfile"":448}",[bot] pixi CI;ai;announcement;auto update doc;bug;ci-slsa-provenance;contributions welcome;dependencies;discussion;do not merge;github_actions;good first issue;low priority;module: CI pipelines;module: checker;module: dependencies;module: fuzzing;module: hub;module: inliner;module: ir (c++);module: optimizer;module: parser;module: reference implementation;module: schema;module: shape inference;module: spec;module: utility;module: version converter;more info needed;no-issue-activity;no-pr-activity;no-stale;protobuf;python;question;regression;release notes;review needed: operators approvers;rfc;run onnxruntime CI;run release CIs all;run release CIs linux;run release cis;sonnx;stale;supply chain security;test onnx model zoo;topic: bc breaking;topic: better engineering;topic: better error message;topic: bug fix;topic: build;topic: code style;topic: compiler warning;topic: converters;topic: deprecation;topic: documentation;topic: enhancement;topic: licensing;topic: operator;topic: parser;topic: partial data propagation;topic: preprocessing;topic: quantization;topic: runtime;topic: security;topic: skills;topic: spec clarification;topic: test;topic: training;topic: type inference;tracking;vulnerability;website content;wg pp,ai;artificial-intelligence;deep-learning;deep-neural-networks;dnn;keras;machine-learning;ml;neural-network;onnx;pytorch;scikit-learn;tensorflow
3997032,spesmilo/electrum,false,20343,51,0,3450,Python,master,MIT License,https://electrum.org,403,8535,347,71470,2012-08-02T04:24:30,2026-07-31T12:31:02,2026-07-31T03:05:30,7225,1151,3123,70,23500,166762,16822,"[{""language"":""Markdown"",""commentLines"":3,""codeLines"":945,""blankLines"":321},{""language"":""make"",""commentLines"":12,""codeLines"":27,""blankLines"":4},{""language"":""YAML"",""commentLines"":45,""codeLines"":594,""blankLines"":64},{""language"":""Protocol Buffers"",""commentLines"":8,""codeLines"":37,""blankLines"":2},{""language"":""XML"",""commentLines"":10,""codeLines"":77,""blankLines"":17},{""language"":""CSV"",""commentLines"":0,""codeLines"":567,""blankLines"":0},{""language"":""Java"",""commentLines"":17,""codeLines"":335,""blankLines"":52},{""language"":""JSON"",""commentLines"":0,""codeLines"":17754,""blankLines"":0},{""language"":""F#"",""commentLines"":0,""codeLines"":12,""blankLines"":2},{""language"":""Dockerfile"",""commentLines"":42,""codeLines"":343,""blankLines"":51},{""language"":""INI"",""commentLines"":0,""codeLines"":13,""blankLines"":4},{""language"":""Bourne Again Shell"",""commentLines"":13,""codeLines"":76,""blankLines"":16},{""language"":""Text"",""commentLines"":0,""codeLines"":12317,""blankLines"":69},{""language"":""Python"",""commentLines"":15807,""codeLines"":111505,""blankLines"":19806},{""language"":""Diff"",""commentLines"":133,""codeLines"":154,""blankLines"":35},{""language"":""Snakemake"",""commentLines"":32,""codeLines"":24,""blankLines"":12},{""language"":""Bourne Shell"",""commentLines"":463,""codeLines"":3009,""blankLines"":636},{""language"":""SVG"",""commentLines"":10,""codeLines"":3217,""blankLines"":2},{""language"":""QML"",""commentLines"":227,""codeLines"":15756,""blankLines"":2407}]",2026-07-31T12:31:02,ebe20010111f00dad2d8bd52ac2a6030d3b26d8b,false,false,false,false,"{""Python"":6772063,""QML"":625538,""Shell"":147786,""kvlang"":67438,""Java"":16375,""Dockerfile"":16068,""NSIS"":10235,""Ruby"":10180,""Makefile"":1672,""GLSL"":289}",altcoin 📉;antivirus-false-positive ❎;awaiting-response 💤;bech32 🆙;block-explorer 🧭;bug 🐛;bug-upstream 🏞️;build/packaging 📦;camera;cli/rpc ▶;crypto;dependencies;dependencies 🔗;do-not-merge ❌;docs 📔;duplicate 👥;enhancement ✨;exchange rate 📈;gap_limit;gpg;graphics;gui-kivy;gui-qml;gui-qt-desktop;how-to-reproduce?;hw-bitbox;hw-coldcard;hw-generic;hw-jade;hw-keepkey;hw-ledger;hw-safet;hw-trezor;lightning ⚡;localization 🌎;maybe-malware;merchant;mnemonic/seed 🌼;optech make me famous!;os-android🤖;os-ios 🍎;os-linux 🐧;os-mac;os-windows 🪟;performance 🚀;phishing 🎣;plugin-cosignerpool 🏊‍♀️;plugin-email 📩;plugin-labels 🏷;plugin-nostr-cosigner🔑🔑;plugin-nwc;plugin-revealer ⬛;plugin-timelockrecovery;plugin-trustedcoin;priority-high 🔥;priority-low 🧊;privacy 🕵️‍♂️;probably-easy 🍰;pull-request wanted 📣;python;python-version 🐍;qt ✨;question ❓;race 🏁;reproducible/deterministic builds;security 🔒;slop;swaps 🔁;testing 🔎✅;toolchain 🛠;topic-blockchain ⛓;topic-config;topic-eckeys;topic-fees;topic-invoice-payreq;topic-logging 🧾;topic-network 🕸;topic-plugins;topic-transactions 📑;topic-wallet 👛;topic-walletstorage 💾;topic-wizard 🧙‍♂️;trigger-ci-build;user-interface 🔲;wontfix ❌,bitcoin;bitcoin-wallet;electrum;lightning;lightning-network;python
95056701,NVIDIA/earth2studio,false,652,26,19,237,Python,main,Apache License 2.0,https://nvidia.github.io/earth2studio/,15,1055,52,268808,2024-04-05T05:39:51,2026-07-31T10:15:27,2026-07-31T08:50:40,268,20,740,13,36067,152526,57156,"[{""language"":""Text"",""commentLines"":0,""codeLines"":422,""blankLines"":13},{""language"":""Python"",""commentLines"":55161,""codeLines"":131921,""blankLines"":31032},{""language"":""CSS"",""commentLines"":11,""codeLines"":23,""blankLines"":3},{""language"":""CSV"",""commentLines"":0,""codeLines"":40,""blankLines"":0},{""language"":""TOML"",""commentLines"":47,""codeLines"":751,""blankLines"":55},{""language"":""Bourne Shell"",""commentLines"":280,""codeLines"":802,""blankLines"":194},{""language"":""INI"",""commentLines"":0,""codeLines"":488,""blankLines"":54},{""language"":""make"",""commentLines"":54,""codeLines"":141,""blankLines"":37},{""language"":""YAML"",""commentLines"":879,""codeLines"":3177,""blankLines"":500},{""language"":""Standard ML"",""commentLines"":0,""codeLines"":7,""blankLines"":0},{""language"":""Markdown"",""commentLines"":65,""codeLines"":12023,""blankLines"":3902},{""language"":""DOS Batch"",""commentLines"":1,""codeLines"":26,""blankLines"":8},{""language"":""Properties"",""commentLines"":0,""codeLines"":2,""blankLines"":0},{""language"":""reStructuredText"",""commentLines"":609,""codeLines"":133,""blankLines"":205},{""language"":""Dockerfile"",""commentLines"":49,""codeLines"":241,""blankLines"":64},{""language"":""JSON"",""commentLines"":0,""codeLines"":2329,""blankLines"":0}]",2026-07-31T08:50:16,7f78468a54d6144ea46bfd4e82beaeee4b572304,false,false,false,false,"{""Python"":7344725,""Standard ML"":44488,""Shell"":44226,""Dockerfile"":12234,""Makefile"":5926}",! - hotfix;! - release;0 - backlog;0 - blocked;1 - on deck;2 - in progress;3 - ready for review;4 - in review;4 - needs reviewer;5 - do not merge;5 - ready to merge;? - needs triage;bug;chore;dependencies;documentation;duplicate;enhancement;epic;external;good first issue;help wanted;invalid;python;python:uv;question;wontfix,ai;climate-science;deep-learning;weather
94532489,NVIDIA/TransformerEngine,false,2002,57,35,788,Python,main,Apache License 2.0,https://docs.nvidia.com/deeplearning/transformer-engine/user-guide/index.html,35,3461,188,24098,2022-09-20T03:20:26,2026-07-31T10:27:55,2026-07-31T09:03:56,745,153,2524,160,50642,282423,60128,"[{""language"":""Dockerfile"",""commentLines"":16,""codeLines"":99,""blankLines"":22},{""language"":""Jupyter Notebook"",""commentLines"":4184,""codeLines"":660,""blankLines"":0},{""language"":""JSON"",""commentLines"":0,""codeLines"":26,""blankLines"":0},{""language"":""make"",""commentLines"":8,""codeLines"":12,""blankLines"":5},{""language"":""Text"",""commentLines"":0,""codeLines"":162,""blankLines"":32},{""language"":""YAML"",""commentLines"":59,""codeLines"":1363,""blankLines"":78},{""language"":""Markdown"",""commentLines"":0,""codeLines"":452,""blankLines"":112},{""language"":""CMake"",""commentLines"":103,""codeLines"":895,""blankLines"":127},{""language"":""C/C++ Header"",""commentLines"":5845,""codeLines"":9052,""blankLines"":2276},{""language"":""TOML"",""commentLines"":12,""codeLines"":9,""blankLines"":7},{""language"":""C++"",""commentLines"":2346,""codeLines"":23078,""blankLines"":3383},{""language"":""INI"",""commentLines"":0,""codeLines"":28,""blankLines"":1},{""language"":""Cuda"",""commentLines"":6368,""codeLines"":66590,""blankLines"":10104},{""language"":""CSV"",""commentLines"":0,""codeLines"":14,""blankLines"":0},{""language"":""Bourne Shell"",""commentLines"":355,""codeLines"":1806,""blankLines"":403},{""language"":""SVG"",""commentLines"":774,""codeLines"":6020,""blankLines"":986},{""language"":""reStructuredText"",""commentLines"":2908,""codeLines"":2097,""blankLines"":2268},{""language"":""Python"",""commentLines"":37115,""codeLines"":169612,""blankLines"":30738},{""language"":""CSS"",""commentLines"":28,""codeLines"":333,""blankLines"":75},{""language"":""HTML"",""commentLines"":0,""codeLines"":102,""blankLines"":24},{""language"":""Diff"",""commentLines"":7,""codeLines"":13,""blankLines"":1}]",2026-07-31T09:03:43,bffde8f4a0a4eea9036dc753e28269247e5de69d,false,false,false,false,"{""Python"":7750779,""Cuda"":3737691,""C++"":1923446,""C"":194597,""Shell"":66436,""CMake"":44911}",0.10.0;0.12.0;0.13.0;0.8.0;0.9.0;1.0.0;1.10.0;1.11;1.11.0.late;1.12.0;1.13.0;1.14.0;1.2.0;1.3.0;1.4.0;1.5.0;1.6.0;1.7.0;1.8.0;1.9.0;2.0.0;2.1.0;2.10.0;2.11.0;2.12.0;2.13.0;2.14.0;2.15.0;2.16.0;2.17;2.18;2.19;2.2.0;2.3.0;2.4.0;2.5.0;2.6.0;2.7.0;2.8.0;2.9.0;Priority = P0;Priority = P1;attention;bug;build;community-contribution;cpu_overhead;dependencies;do not merge;documentation;duplicate;enhancement;field-request;fp4;fp8;good first issue;help wanted;installation;invalid;jax;megatron;moe;needinfo;nemo;org-contribution;performance;python;pytorch;question;refactor;testing;tp_overlap;urgent;v0.11.0;v0.7.0;waiting-for-feedback;wontfix,cuda;deep-learning;fp4;fp8;gpu;jax;machine-learning;python;pytorch
3984938,tensorflow/recommenders,false,387,11,20,300,Python,main,Apache License 2.0,,48,2023,39,2143,2020-06-26T09:38:01,2026-07-08T08:57:55,2026-07-08T07:07:09,427,243,345,38,1539,6746,11175,"[{""language"":""Markdown"",""commentLines"":0,""codeLines"":223,""blankLines"":107},{""language"":""Jupyter Notebook"",""commentLines"":8582,""codeLines"":2128,""blankLines"":0},{""language"":""Bourne Shell"",""commentLines"":15,""codeLines"":61,""blankLines"":26},{""language"":""YAML"",""commentLines"":28,""codeLines"":217,""blankLines"":17},{""language"":""Python"",""commentLines"":2550,""codeLines"":4110,""blankLines"":1389},{""language"":""Text"",""commentLines"":0,""codeLines"":7,""blankLines"":0}]",2026-07-08T08:57:49,48aba88b43501a6f0104b21cb99e24bb71ac5514,true,false,false,false,"{""Python"":300876,""Starlark"":11556,""Shell"":2027}",bug;cla: no;cla: yes;documentation;duplicate;enhancement;good first issue;help wanted;invalid;question;wontfix,recommender;recommender-system;tensorflow;tensorflow-recommenders
